t_s,target_deg_s,velocity_deg_s,diag,config
4.684280379999109,10.0,0.169,FB0000021D000002,5014000000020100
4.734439703999669,10.0,0.0,FB0000021D000002,5014000000020100
4.784620026999619,10.0,0.169,FB0000021D000002,5014000000020100
4.834792075998848,10.0,0.0,FB0000021D000002,5014000000020100
4.88497855300011,10.0,0.0,FB0000021D000002,5014000000020100
4.935163121997903,10.0,0.338,FB0000021D000002,5014000000020100
4.985423273999913,10.0,-0.169,FB0000021D000002,5014000000020100
5.035573707998992,10.0,0.254,FB0000021D000002,5014000000020100
5.085820586999034,10.0,0.084,FB0000021D000002,5014000000020100
5.1359695849969285,10.0,-0.338,FB0000021D000002,5014000000020100
5.186091028997907,10.0,0.169,FB0000021D000002,5014000000020100
5.236219294998591,10.0,0.084,FB0000021D000002,5014000000020100
5.286487486999249,10.0,0.338,FB0000021D000002,5014000000020100
5.336646329997166,10.0,-0.338,FB0000021D000002,5014000000020100
5.386742134000087,10.0,0.169,FB0000021D000002,5014000000020100
5.436866459996963,10.0,0.169,FB0000021D000002,5014000000020100
5.486978939999972,10.0,0.084,FB0000021D000002,5014000000020100
5.537131817996851,10.0,0.084,FB0000021D000002,5014000000020100
5.587251796998316,10.0,0.0,FB0000021D000002,5014000000020100
5.637366697999823,10.0,0.0,FB0000021D000002,5014000000020100
5.687475468999764,10.0,0.169,FB0000021D000002,5014000000020100
5.737569924000127,10.0,-0.338,FB0000021D000002,5014000000020100
5.787659964997147,10.0,0.254,FB0000021D000002,5014000000020100
5.837753492000047,10.0,0.338,FB0000021D000002,5014000000020100
5.88786245799929,10.0,-0.084,FB0000021D000002,5014000000020100
5.9379934719981975,10.0,-0.169,FB0000021D000002,5014000000020100
5.988100137998117,10.0,-0.084,FB0000021D000002,5014000000020100
6.03818625599888,10.0,0.338,FB0000021D000002,5014000000020100
6.088295626999752,10.0,0.169,FB0000021D000002,5014000000020100
6.138417471000139,10.0,-0.254,FB0000021D000002,5014000000020100
6.188532112999383,10.0,-0.084,FB0000021D000002,5014000000020100
6.238621620999766,10.0,0.254,FB0000021D000002,5014000000020100
6.288712382996891,10.0,0.0,FB0000021D000002,5014000000020100
6.33880294499977,0.0,-0.085,FB0000021D000002,5014000000020100
6.388884454998333,0.0,-0.084,FB0000021D000002,5014000000020100
6.4390107479994185,0.0,0.169,FB0000021D000002,5014000000020100
6.4891153139979,0.0,-0.169,FB0000021D000002,5014000000020100
6.539225874999829,0.0,0.084,FB0000021D000002,5014000000020100
6.589316907997272,0.0,0.338,FB0000021D000002,5014000000020100
6.6394289749987365,0.0,-0.338,FB0000021D000002,5014000000020100
6.689541034997092,0.0,0.0,FB0000021D000002,5014000000020100
6.73962892399868,0.0,0.0,FB0000021D000002,5014000000020100
6.7897126719981316,0.0,0.0,FB0000021D000002,5014000000020100
6.839802440998028,0.0,0.085,FB0000021D000002,5014000000020100
6.8899066880003375,0.0,0.0,FB0000021D000002,5014000000020100
6.940024010000343,0.0,-0.085,FB0000021D000002,5014000000020100
6.990123040999606,0.0,-0.084,FB0000021D000002,5014000000020100
7.040231981998659,0.0,0.254,FB0000021D000002,5014000000020100
7.090358704997925,0.0,-0.254,FB0000021D000002,5014000000020100
7.140524570997513,0.0,-0.084,FB0000021D000002,5014000000020100
7.190622140999039,0.0,0.338,FB0000021D000002,5014000000020100
7.240724002997013,0.0,-0.169,FB0000021D000002,5014000000020100
7.290871569999581,0.0,0.0,FB0000021D000002,5014000000020100
7.341129039999942,0.0,0.0,FB0000021D000002,5014000000020100
7.391310437000357,0.0,0.0,FB0000021D000002,5014000000020100
7.44158105599854,0.0,0.085,FB0000021D000002,5014000000020100
7.491731955997238,0.0,0.0,FB0000021D000002,5014000000020100
7.541918586997781,0.0,-0.169,FB0000021D000002,5014000000020100
7.5920807589973265,0.0,0.254,FB0000021D000002,5014000000020100
7.642257866998989,0.0,-0.169,FB0000021D000002,5014000000020100
7.692414277000353,0.0,0.0,FB0000021D000002,5014000000020100
7.742625432998466,0.0,0.254,FB0000021D000002,5014000000020100
7.792790105999302,0.0,-0.254,FB0000021D000002,5014000000020100
7.8429837160001625,0.0,0.0,FB0000021D000002,5014000000020100
7.893161216998124,0.0,0.085,FB0000021D000002,5014000000020100
7.943333134997374,0.0,-0.085,FB0000021D000002,5014000000020100
7.99350263299857,0.0,0.254,FB0000021D000002,5014000000020100
8.043644837998727,0.0,-0.338,FB0000021D000002,5014000000020100
8.093774998997105,0.0,0.0,FB0000021D000002,5014000000020100
8.143982988996868,0.0,0.084,FB0000021D000002,5014000000020100
8.194161751998763,0.0,0.0,FB0000021D000002,5014000000020100
8.244342472997232,0.0,0.0,FB0000021D000002,5014000000020100
8.294542951996846,0.0,0.0,FB0000021D000002,5014000000020100
8.344805106000422,-10.0,0.085,FB0000021D000002,5014000000020100
8.394983374997537,-10.0,-0.085,FB0000021D000002,5014000000020100
8.44517794299827,-10.0,0.0,FB0000021D000002,5014000000020100
8.49535602999822,-10.0,0.0,FB0000021D000002,5014000000020100
8.54550695099897,-10.0,0.085,FB0000021D000002,5014000000020100
8.595625817997643,-10.0,0.084,FB0000021D000002,5014000000020100
8.645728742998472,-10.0,-0.254,FB0000021D000002,5014000000020100
8.695867893999093,-10.0,0.084,FB0000021D000002,5014000000020100
8.746020873997622,-10.0,-0.084,FB0000021D000002,5014000000020100
8.796151408998412,-10.0,0.084,FB0000021D000002,5014000000020100
8.846337578997918,-10.0,0.085,FB0000021D000002,5014000000020100
8.896541362999415,-10.0,-0.169,FB0000021D000002,5014000000020100
8.946737119997124,-10.0,0.084,FB0000021D000002,5014000000020100
8.996949974000017,-10.0,0.0,FB0000021D000002,5014000000020100
9.047099854997214,-10.0,0.0,FB0000021D000002,5014000000020100
9.097250232000079,-10.0,-0.253,FB0000021D000002,5014000000020100
9.147534825999173,-10.0,0.169,FB0000021D000002,5014000000020100
9.197679263997998,-10.0,-0.253,FB0000021D000002,5014000000020100
9.247842887998559,-10.0,0.423,FB0000021D000002,5014000000020100
9.298021448998043,-10.0,0.084,FB0000021D000002,5014000000020100
9.34816538999803,-10.0,-0.169,FB0000021D000002,5014000000020100
9.3982877189992,-10.0,0.0,FB0000021D000002,5014000000020100
9.448479333997966,-10.0,-0.169,FB0000021D000002,5014000000020100
9.498742190997291,-10.0,0.169,FB0000021D000002,5014000000020100
9.54890783999872,-10.0,0.0,FB0000021D000002,5014000000020100
9.599080886997399,-10.0,-0.169,FB0000021D000002,5014000000020100
9.64925728399976,-10.0,0.169,FB0000021D000002,5014000000020100
9.699434611997276,-10.0,-0.169,FB0000021D000002,5014000000020100
9.749710955999035,-10.0,0.254,FB0000021D000002,5014000000020100
9.79990558099962,-10.0,-0.085,FB0000021D000002,5014000000020100
9.850064723999822,-10.0,-0.084,FB0000021D000002,5014000000020100
9.900238325997634,-10.0,-0.169,FB0000021D000002,5014000000020100
9.950428746000398,-10.0,0.169,FB0000021D000002,5014000000020100
10.000678848999087,-10.0,-0.084,FB0000021D000002,5014000000020100
10.050836704998801,-10.0,0.0,FB0000021D000002,5014000000020100
10.101106498997979,-10.0,0.084,FB0000021D000002,5014000000020100
10.151302170997951,-10.0,0.084,FB0000021D000002,5014000000020100
10.201596230999712,-10.0,-0.084,FB0000021D000002,5014000000020100
10.251793224997527,-10.0,0.0,FB0000021D000002,5014000000020100
10.302007443999173,-10.0,0.0,FB0000021D000002,5014000000020100
10.352316778000386,-10.0,0.169,FB0000021D000002,5014000000020100
10.402695568998752,-10.0,-0.085,FB0000021D000002,5014000000020100
10.45298917999753,-10.0,-0.084,FB0000021D000002,5014000000020100
10.50321509999776,-10.0,0.084,FB0000021D000002,5014000000020100
10.553461906998564,-10.0,-0.338,FB0000021D000002,5014000000020100
10.603735231998144,-10.0,0.253,FB0000021D000002,5014000000020100
10.654023602997768,-10.0,0.0,FB0000021D000002,5014000000020100
10.70427831699999,-10.0,0.0,FB0000021D000002,5014000000020100
10.754558485998132,-10.0,0.0,FB0000021D000002,5014000000020100
10.804850267999427,-10.0,-0.338,FB0000021D000002,5014000000020100
10.855036466997262,-10.0,0.085,FB0000021D000002,5014000000020100
10.905342903999554,-10.0,0.338,FB0000021D000002,5014000000020100
10.955605597999238,-10.0,-0.169,FB0000021D000002,5014000000020100
11.005855387997144,-10.0,0.169,FB0000021D000002,5014000000020100
11.056049072998576,-10.0,-0.084,FB0000021D000002,5014000000020100
11.10625192599764,-10.0,-0.084,FB0000021D000002,5014000000020100
11.15642884800036,-10.0,-0.169,FB0000021D000002,5014000000020100
11.206618853997497,-10.0,-0.169,FB0000021D000002,5014000000020100
11.256762745997548,-10.0,0.084,FB0000021D000002,5014000000020100
11.306947658998979,-10.0,0.169,FB0000021D000002,5014000000020100
11.35712178799804,-10.0,-0.169,FB0000021D000002,5014000000020100
11.407293118998496,-10.0,0.085,FB0000021D000002,5014000000020100
11.457432302999223,-10.0,-0.254,FB0000021D000002,5014000000020100
11.507731615998637,-10.0,0.169,FB0000021D000002,5014000000020100
11.557904287998099,-10.0,0.169,FB0000021D000002,5014000000020100
11.608074900999782,-10.0,-0.084,FB0000021D000002,5014000000020100
11.65822215499793,-10.0,-0.085,FB0000021D000002,5014000000020100
11.708351156998106,-10.0,-0.084,FB0000021D000002,5014000000020100
11.758540938997612,-10.0,0.169,FB0000021D000002,5014000000020100
11.808656285997131,-10.0,-0.254,FB0000021D000002,5014000000020100
11.85881939599858,-10.0,0.254,FB0000021D000002,5014000000020100
11.909010596998996,-10.0,-0.169,FB0000021D000002,5014000000020100
11.95924086299783,-10.0,0.084,FB0000021D000002,5014000000020100
12.0094075349989,-10.0,0.0,FB0000021D000002,5014000000020100
12.059677334000298,-10.0,-0.169,FB0000021D000002,5014000000020100
12.109867900999234,-10.0,0.0,FB0000021D000002,5014000000020100
12.160052128998359,-10.0,0.084,FB0000021D000002,5014000000020100
12.21030356999836,-10.0,0.0,FB0000021D000002,5014000000020100
12.260477965999598,-10.0,0.0,FB0000021D000002,5014000000020100
12.310635595000349,-10.0,0.084,FB0000021D000002,5014000000020100
12.360799459998816,-10.0,-0.169,FB0000021D000002,5014000000020100
12.411059389996808,-10.0,0.084,FB0000021D000002,5014000000020100
12.461363226997491,-10.0,-0.254,FB0000021D000002,5014000000020100
12.511614682996878,-10.0,0.084,FB0000021D000002,5014000000020100
12.561890371998743,-10.0,0.169,FB0000021D000002,5014000000020100
12.612297386000137,-10.0,-0.169,FB0000021D000002,5014000000020100
12.662602579999657,-10.0,0.0,FB0000021D000002,5014000000020100
12.712804475999292,-10.0,0.085,FB0000021D000002,5014000000020100
12.76300203199935,-10.0,-0.085,FB0000021D000002,5014000000020100
12.81326156599971,-10.0,-0.253,FB0000021D000002,5014000000020100
12.863527538997005,-10.0,0.338,FB0000021D000002,5014000000020100
12.913678843997332,-10.0,-0.085,FB0000021D000002,5014000000020100
12.96386523199908,-10.0,0.0,FB0000021D000002,5014000000020100
13.014033169998584,-10.0,0.169,FB0000021D000002,5014000000020100
13.064221209999232,-10.0,-0.254,FB0000021D000002,5014000000020100
13.114462797999295,-10.0,-0.084,FB0000021D000002,5014000000020100
13.164636148998397,-10.0,-0.169,FB0000021D000002,5014000000020100
13.214784216997941,-10.0,0.084,FB0000021D000002,5014000000020100
13.264973461999034,-10.0,-0.084,FB0000021D000002,5014000000020100
13.315150971997355,-10.0,0.0,FB0000021D000002,5014000000020100
13.365442166999856,0.0,0.169,FB0000021D000002,5014000000020100
13.415616679998493,0.0,-0.084,FB0000021D000002,5014000000020100
13.465811138998106,0.0,-0.254,FB0000021D000002,5014000000020100
13.515981454998837,0.0,-0.084,FB0000021D000002,5014000000020100
13.566149168000265,0.0,0.254,FB0000021D000002,5014000000020100
13.616321137000341,0.0,-0.085,FB0000021D000002,5014000000020100
13.666526125998644,0.0,0.085,FB0000021D000002,5014000000020100
13.716697531999671,0.0,-0.085,FB0000021D000002,5014000000020100
13.766915037998842,0.0,-0.084,FB0000021D000002,5014000000020100
13.817084864997014,0.0,0.254,FB0000021D000002,5014000000020100
13.867274836000433,0.0,-0.084,FB0000021D000002,5014000000020100
13.917480353997234,0.0,0.253,FB0000021D000002,5014000000020100
13.967672446997312,0.0,-0.338,FB0000021D000002,5014000000020100
14.017824508999183,0.0,0.254,FB0000021D000002,5014000000020100
14.068025894997845,0.0,-0.084,FB0000021D000002,5014000000020100
14.118221239998093,0.0,0.084,FB0000021D000002,5014000000020100
14.168430164998426,0.0,-0.084,FB0000021D000002,5014000000020100
14.218645695000305,0.0,0.0,FB0000021D000002,5014000000020100
14.268786051998177,0.0,0.253,FB0000021D000002,5014000000020100
14.318955596998421,0.0,-0.253,FB0000021D000002,5014000000020100
14.36914582999816,0.0,0.253,FB0000021D000002,5014000000020100
14.419397473997378,0.0,-0.338,FB0000021D000002,5014000000020100
14.469646801997442,0.0,0.0,FB0000021D000002,5014000000020100
14.519756880999921,0.0,0.169,FB0000021D000002,5014000000020100
14.569879577000393,0.0,-0.084,FB0000021D000002,5014000000020100
14.620034792998922,0.0,0.0,FB0000021D000002,5014000000020100
14.670298000997718,0.0,-0.084,FB0000021D000002,5014000000020100
14.720618480998382,0.0,0.169,FB0000021D000002,5014000000020100
14.770959343997674,0.0,-0.169,FB0000021D000002,5014000000020100
14.821238165997784,0.0,0.169,FB0000021D000002,5014000000020100
14.871401895998133,0.0,0.084,FB0000021D000002,5014000000020100
14.921579473997554,0.0,-0.169,FB0000021D000002,5014000000020100
14.971769899999344,0.0,0.084,FB0000021D000002,5014000000020100
15.021946261997073,0.0,-0.169,FB0000021D000002,5014000000020100
15.072129144999053,0.0,0.084,FB0000021D000002,5014000000020100
15.122318540998094,0.0,-0.084,FB0000021D000002,5014000000020100
15.172506836999673,0.0,0.084,FB0000021D000002,5014000000020100
15.222699398000259,0.0,0.0,FB0000021D000002,5014000000020100
15.272882086999743,0.0,0.0,FB0000021D000002,5014000000020100
15.323097577998851,0.0,0.0,FB0000021D000002,5014000000020100
15.893462623000232,0.0,0.0,FB0000021D000002,5014000000020100
